"customer_id","First name","Last name","gender","language","agree_for_promo","autopay_card","customer_category","status","data_of_birth"
"6683","Sophia","Beaulieu","female","English","Yes","Yes"," physical","active","1961-09-26 00:00:00"
"6684","Amelia","Rogen","female","French","Yes","No"," physical","active","1941-11-15 00:00:00"
"6685","Alexander","Cote","male","English","No","No"," physical","active","1947-05-06 00:00:00"
"6686","Jackson","Martin","male","English","Yes","Yes"," physical","active","2000-04-15 00:00:00"
"6687","Jack","Bouchard","male","French","Yes","No"," physical","active","1959-03-22 00:00:00"
"6688","Noah","Grant","male","English","Yes","No"," physical","active","1947-09-09 00:00:00"
"6689","Henry","Leblanc","male","English","Yes","No"," physical","active","1943-08-21 00:00:00"
"6690","Mateo","Nguyen","male","English","No","Yes"," physical","active","1967-04-30 00:00:00"
"6691","Luca","Robinson","male","French","Yes","Yes"," physical","active","1940-08-19 00:00:00"
"6692","James","Reynolds","male","English","No","Yes"," physical","active","1993-11-16 00:00:00"
"6693","Abigail","Reynolds","female","English","Yes","Yes"," physical","active","2000-03-06 00:00:00"
"6694","Levi","Davis","male","English","No","Yes"," physical","active","1979-09-08 00:00:00"
"6695","Charlie","Murphy","female","French","Yes","No","business","active","1990-09-29 00:00:00"
"6696","Ava","Landry","female","English","No","Yes"," physical","active","1952-11-12 00:00:00"
"6697","Mateo","Murray","male","English","No","No"," physical","active","1947-12-08 00:00:00"
"6698","Chloe","King","female","English","Yes","Yes"," physical","active","1955-08-28 00:00:00"
"6699","Nathan","Gagnon","male","English","No","No"," physical","active","1999-01-01 00:00:00"
"6700","Nora","Cote","female","English","No","No"," physical","active","1988-10-11 00:00:00"
"6701","Noah","Cameron","male","English","Yes","No"," physical","active","1978-02-22 00:00:00"
"6702","Abigail","Chen","female","English","Yes","Yes"," physical","active","1968-11-15 00:00:00"
"6703","Isla","Gagnon","female","English","No","No"," physical","active","1969-07-29 00:00:00"
"6704","Abigail","Evans","female","English","Yes","No"," physical","inactive","1968-01-08 00:00:00"
"6705","Charlotte","Girard","female","English","No","No"," physical","active","1960-07-04 00:00:00"
"6706","Oliver","Landry","male","English","No","No"," physical","active","1961-07-03 00:00:00"
"6707","James","Davis","male","English","No","No"," physical","active","1963-10-12 00:00:00"
"6708","William","Gagnon","male","English","Yes","No","business","active","1988-01-15 00:00:00"
"6709","Jacob","MacDonald","male","French","Yes","No"," physical","active","1974-10-09 00:00:00"
"6710","Ellie","Fortin","female","French","Yes","Yes"," physical","active","1964-02-10 00:00:00"
"6711","James","Lapointe","male","English","Yes","No"," physical","active","1965-09-26 00:00:00"
"6712","Scarlett","MacDonald","female","English","Yes","No"," physical","active","1988-09-12 00:00:00"
"6713","James","Beaulieu","male","English","No","Yes"," physical","active","1984-03-29 00:00:00"
"6714","Avery","Murphy","female","English","Yes","Yes","business","active","1973-03-23 00:00:00"
"6715","Scarlett","Jackson","female","French","Yes","Yes"," physical","active","1942-08-03 00:00:00"
"6716","Theodore","Girard","male","French","No","No"," physical","active","1947-10-10 00:00:00"
"6717","Elliot","Cote","male","English","Yes","Yes"," physical","active","1967-12-30 00:00:00"
"6718","Aria","Chen","female","French","No","Yes"," physical","active","1975-05-11 00:00:00"
"6719","Henry","Mitchell","male","English","No","No"," physical","active","1993-01-06 00:00:00"
"6720","Owen","Morrison","male","English","No","No"," physical","active","1995-01-19 00:00:00"
"6721","Emma","Landry","female","English","No","No"," physical","active","1975-05-28 00:00:00"
"6722","Charlotte","Patel","female","English","No","No"," physical","active","1964-02-18 00:00:00"
"6723","Ellie","Pelletier","female","English","No","Yes"," physical","active","1964-03-03 00:00:00"
"6724","Jackson","Davis","male","English","Yes","Yes"," physical","active","1950-10-10 00:00:00"
"6725","Chloe","Levesque","female","English","No","Yes"," physical","active","1948-02-11 00:00:00"
"6726","Everly","Reynolds","female","English","Yes","No"," physical","active","1945-11-13 00:00:00"
"6727","Alexander","Davis","male","French","Yes","Yes"," physical","active","1941-10-27 00:00:00"
"6728","Charlotte","Beaulieu","female","English","No","Yes"," physical","active","1956-09-13 00:00:00"
"6729","Chloe","Morin","female","English","Yes","Yes","business","active","1944-07-30 00:00:00"
"6730","Leah","Harris","female","English","Yes","Yes"," physical","active","1971-07-28 00:00:00"
"6731","Luca","Patel","male","English","Yes","No","business","active","1988-10-07 00:00:00"
"6732","Lucas","Lapointe","male","French","Yes","No"," physical","active","1980-10-02 00:00:00"
"6733","Emma","Gill","female","Chinese","No","No"," physical","active","1960-07-17 00:00:00"
"6734","Liam","Gauthier","male","English","Yes","No"," physical","active","1970-05-30 00:00:00"
"6735","Nathan","Graham","male","English","Yes","No"," physical","active","1965-11-14 00:00:00"
"6736","Abigail","Evans","female","English","Yes","Yes"," physical","inactive","1951-09-05 00:00:00"
"6737","Lily","Beaulieu","female","English","No","Yes"," physical","active","2000-01-17 00:00:00"
"6738","Mila","Girard","female","English","Yes","Yes"," physical","active","1950-09-23 00:00:00"
"6739","Avery","MacDonald","female","French","No","Yes"," physical","active","1940-08-11 00:00:00"
"6740","Oliver","Reynolds","male","English","No","No"," physical","active","1946-06-13 00:00:00"
"6741","Jack","Nadeau","male","Chinese","Yes","No"," physical","active","1975-08-19 00:00:00"
"6742","Noah","Murphy","male","French","Yes","No"," physical","active","1983-04-05 00:00:00"
"6743","Ethan","Bouchard","male","French","Yes","Yes","business","active","1949-10-06 00:00:00"
"6744","Charlotte","Patel","female","French","Yes","No"," physical","active","1969-11-06 00:00:00"
"6745","Luca","Rogen","male","English","Yes","No","business","active","1971-04-03 00:00:00"
"6746","Leo","Murphy","male","English","No","No","business","active","1964-02-04 00:00:00"
"6747","Luca","Anderson","male","English","Yes","No"," physical","active","1981-12-13 00:00:00"
"6748","Scarlett","Gagnon","female","English","No","No"," physical","active","1999-06-23 00:00:00"
"6749","Nathan","Nguyen","male","English","Yes","Yes"," physical","active","1989-08-12 00:00:00"
"6750","Mason","Cameron","male","French","Yes","No"," physical","active","1995-10-18 00:00:00"
"6751","William","Lin","male","English","No","Yes"," physical","active","1953-08-30 00:00:00"
"6752","Emma","Landry","female","English","Yes","Yes"," physical","active","1944-12-07 00:00:00"
"6753","Olivia","Anderson","female","English","No","Yes","business","active","1993-10-14 00:00:00"
"6754","Benjamin","Anderson","male","English","No","No"," physical","active","1974-02-21 00:00:00"
"6755","Isabella","Anderson","female","French","No","No"," physical","active","1990-01-01 00:00:00"
"6756","Miles","Peters","male","English","No","Yes"," physical","active","2001-04-16 00:00:00"
"6757","Zoey","Nadeau","female","French","Yes","Yes"," physical","active","1964-11-11 00:00:00"
"6758","Sophia","Richard","female","French","No","Yes"," physical","active","1962-10-26 00:00:00"
"6759","Jack","Anderson","male","English","Yes","Yes"," physical","active","1996-06-17 00:00:00"
"6760","Ellie","Hall","female","English","Yes","No"," physical","active","1977-08-20 00:00:00"
"6761","Charlotte","Rogen","female","English","No","Yes"," physical","active","1984-09-11 00:00:00"
"6762","Jackson","Nadeau","male","Chinese","Yes","No"," physical","active","1958-08-21 00:00:00"
"6763","Mateo","Beaulieu","male","English","Yes","No","business","active","2001-03-19 00:00:00"
"6764","Nora","Chen","female","English","No","Yes"," physical","active","1991-07-08 00:00:00"
"6765","Scarlett","Khan","female","English","No","No","business","active","1983-10-28 00:00:00"
"6766","Mila","Hall","female","English","Yes","No"," physical","active","1948-11-10 00:00:00"
"6767","Abigail","Michaud","female","English","No","Yes"," physical","active","1998-06-27 00:00:00"
"6768","Ellie","Michaud","female","English","Yes","Yes"," physical","active","1980-04-26 00:00:00"
"6769","Nora","Gill","female","English","No","Yes"," physical","active","1986-10-08 00:00:00"
"6770","Jacob","Morrison","male","French","No","No"," physical","active","1978-08-25 00:00:00"
"6771","Ella","Mitchell","female","English","Yes","Yes"," physical","active","1957-05-29 00:00:00"
"6772","Riley","Richard","female","English","Yes","Yes","business","active","1981-01-18 00:00:00"
"6773","James","Lewis","male","English","Yes","No"," physical","inactive","1953-11-19 00:00:00"
"6774","Liam","Hall","male","English","Yes","Yes"," physical","active","1945-11-05 00:00:00"
"6775","Riley","Lapointe","female","French","Yes","Yes"," physical","active","2000-07-02 00:00:00"
"6776","Mason","Pelletier","male","French","No","No"," physical","active","1983-04-14 00:00:00"
"6777","Jack","Chen","male","English","Yes","No"," physical","active","1990-12-01 00:00:00"
"6778","Liam","Morin","male","English","Yes","No"," physical","active","1943-04-18 00:00:00"
"6779","Luca","Anderson","male","English","No","No"," physical","active","1960-04-05 00:00:00"
"6780","Sophia","Landry","female","Chinese","Yes","No"," physical","inactive","1977-01-20 00:00:00"
"6781","Avery","Levesque","female","English","Yes","No"," physical","active","1999-04-21 00:00:00"
"6782","Liam","Landry","male","English","Yes","No"," physical","active","1983-10-13 00:00:00"
"6783","Olivia","Leblanc","female","English","No","No"," physical","active","1991-11-25 00:00:00"
"6784","Jacob","Landry","male","English","No","No"," physical","active","1990-08-30 00:00:00"
"6785","Noah","Campbell","male","English","No","No"," physical","active","1955-09-23 00:00:00"
"6786","Elliot","Murray","male","English","Yes","Yes"," physical","active","1977-07-23 00:00:00"
"6787","William","Levesque","male","English","Yes","Yes"," physical","active","1975-01-20 00:00:00"
"6788","Nora","Girard","female","English","Yes","Yes"," physical","active","1953-09-08 00:00:00"
"6789","Ava","Lewis","female","English","No","No"," physical","active","1994-06-22 00:00:00"
"6790","Amelia","Khan","female","English","No","No"," physical","active","1941-01-07 00:00:00"
"6791","Grayson","Bouchard","male","French","No","Yes"," physical","active","1953-08-02 00:00:00"
"6792","William","Morin","male","English","Yes","No"," physical","active","1944-02-20 00:00:00"
"6793","Charlie","MacDonald","female","English","Yes","No"," physical","active","1984-05-22 00:00:00"
"6794","Isla","Murray","female","French","Yes","No","business","active","1975-11-28 00:00:00"
"6795","Everly","Pelletier","female","English","No","No"," physical","active","1974-06-20 00:00:00"
"6796","Lily","Fortin","female","English","Yes","No"," physical","active","1976-02-14 00:00:00"
"6797","Oliver","Peters","male","English","Yes","Yes"," physical","active","1989-01-17 00:00:00"
"6798","Lily","Morrison","female","English","Yes","Yes"," physical","active","1946-04-12 00:00:00"
"6799","Miles","Jackson","male","English","Yes","No"," physical","active","1986-11-07 00:00:00"
"6800","Isabella","Evans","female","English","No","No"," physical","active","1992-03-13 00:00:00"
"6801","Jackson","Harris","male","English","Yes","No"," physical","active","1955-12-28 00:00:00"
"6802","Theodore","Grant","male","English","No","No"," physical","active","1983-07-18 00:00:00"
"6803","Jacob","Richard","male","English","No","No"," physical","active","1972-01-14 00:00:00"
"6804","Owen","Peters","male","English","Yes","No"," physical","active","1950-04-30 00:00:00"
"6805","Liam","Nadeau","male","English","No","No","business","active","1997-09-28 00:00:00"
"6806","Avery","Graham","female","English","Yes","Yes"," physical","active","1970-12-10 00:00:00"
"6807","William","Jackson","male","English","Yes","Yes","business","active","1940-12-18 00:00:00"
"6808","Owen","Fortin","male","English","No","No"," physical","active","1964-05-31 00:00:00"
"6809","Avery","Morrison","female","French","Yes","No"," physical","inactive","1997-11-02 00:00:00"
"6810","Emma","Jackson","female","English","No","Yes"," physical","active","1948-03-04 00:00:00"
"6811","Ethan","Graham","male","English","Yes","Yes","business","active","1943-08-20 00:00:00"
"6812","Elliot","Michaud","male","English","Yes","No"," physical","active","1945-07-26 00:00:00"
"6813","Jack","Nadeau","male","English","Yes","Yes","business","active","1974-12-31 00:00:00"
"6814","Aria","Leblanc","female","English","No","Yes"," physical","active","1972-08-12 00:00:00"
"6815","Leah","Reynolds","female","English","Yes","No"," physical","active","1987-09-17 00:00:00"
"6816","Scarlett","MacDonald","female","English","No","Yes","business","active","1974-10-25 00:00:00"
"6817","Levi","Fortin","male","English","No","No"," physical","active","1974-01-11 00:00:00"
"6818","Leah","Morrison","female","English","No","No"," physical","inactive","1986-12-06 00:00:00"
"6819","Ethan","Evans","male","English","Yes","No","business","inactive","1992-04-08 00:00:00"
"6820","Olivia","Jackson","female","English","Yes","Yes"," physical","active","1950-03-25 00:00:00"
"6821","Scarlett","Johnston","female","English","No","No"," physical","inactive","1977-01-28 00:00:00"
"6822","Miles","Campbell","male","English","No","No"," physical","active","1958-06-02 00:00:00"
"6823","Theodore","Beaulieu","male","English","Yes","Yes"," physical","active","1982-08-28 00:00:00"
"6824","Miles","Lin","male","English","No","Yes"," physical","inactive","1959-07-27 00:00:00"
"6825","Jacob","Robinson","male","English","Yes","No"," physical","active","1969-02-28 00:00:00"
"6826","Benjamin","Khan","male","English","Yes","No"," physical","active","2000-12-23 00:00:00"
"6827","Alexander","Evans","male","French","Yes","No"," physical","active","1983-11-17 00:00:00"
